2017-02-22 14:37:54,6.94
2017-02-22 14:38:11,6.99
2017-02-22 14:38:29,6.94
2017-02-22 14:38:46,6.85
2017-02-22 14:39:06,6.86
2017-02-22 14:39:20,6.85
2017-02-22 14:39:38,6.85
2017-02-22 14:39:56,6.85
2017-02-22 14:40:14,6.82
2017-02-22 14:40:31,6.81
2017-02-22 14:40:48,6.85
2017-02-22 14:41:06,6.84
2017-02-22 14:41:23,6.88
2017-02-22 14:41:41,6.86
2017-02-22 14:41:59,6.85
2017-02-22 14:42:15,6.84
2017-02-22 14:42:32,6.86
2017-02-22 14:42:47,6.87
2017-02-22 14:43:04,6.85
2017-02-22 14:43:24,6.85
2017-02-22 14:43:39,6.85
2017-02-22 14:43:57,6.84
2017-02-22 14:44:14,6.84
2017-02-22 14:44:31,6.83
2017-02-22 14:44:47,6.85
2017-02-22 14:45:02,6.89
2017-02-22 14:45:19,6.83
2017-02-22 14:45:34,6.88
2017-02-22 14:45:51,6.83
2017-02-22 14:46:08,6.85
2017-02-22 14:46:25,6.86
2017-02-22 14:46:44,6.84
2017-02-22 14:47:02,6.81
2017-02-22 14:47:19,6.84
2017-02-22 14:47:34,6.83
2017-02-22 14:47:51,6.83
2017-02-22 14:48:09,6.86
2017-02-22 14:48:26,6.85
2017-02-22 14:48:44,6.86
2017-02-22 14:49:01,6.86
2017-02-22 14:49:17,6.84
2017-02-22 14:49:34,6.91
2017-02-22 14:49:49,6.85
2017-02-22 14:50:04,6.83
2017-02-22 14:50:21,6.90
2017-02-22 14:50:39,6.83
2017-02-22 14:50:56,6.82
2017-02-22 14:51:12,6.82
2017-02-22 14:51:27,6.85
2017-02-22 14:51:42,6.82
2017-02-22 14:52:00,6.80
2017-02-22 14:52:17,6.77
2017-02-22 14:52:31,6.83
2017-02-22 14:52:48,6.82
2017-02-22 14:53:02,6.79
2017-02-22 14:53:17,6.80
2017-02-22 14:53:32,6.82
2017-02-22 14:53:49,6.81
2017-02-22 14:54:04,6.82
2017-02-22 14:54:19,6.81
2017-02-22 14:54:33,6.80
2017-02-22 14:54:50,6.83
2017-02-22 14:55:08,6.80
2017-02-22 14:55:25,6.81
2017-02-22 14:55:43,6.80
2017-02-22 14:56:01,6.78
2017-02-22 14:56:20,6.83
2017-02-22 14:56:37,6.81
2017-02-22 14:56:54,6.84
2017-02-22 14:57:13,6.83
2017-02-22 14:57:30,6.89
2017-02-22 14:57:47,6.86
2017-02-22 14:58:02,6.80
2017-02-22 14:58:19,6.89
2017-02-22 14:58:37,6.86
2017-02-22 14:58:52,6.99
2017-02-22 14:59:11,6.99
2017-02-22 14:59:25,6.99
2017-02-22 14:59:40,6.99
2017-02-22 14:59:57,6.99
2017-02-22 15:00:14,6.99
2017-02-22 15:00:32,6.99
2017-02-22 15:00:50,7.54
2017-02-22 15:01:08,7.62
2017-02-22 15:01:25,7.58
2017-02-22 15:01:42,7.62
2017-02-22 15:01:59,7.67
2017-02-22 15:02:16,7.66
2017-02-22 15:02:33,7.70
2017-02-22 15:02:50,6.89
2017-02-22 15:03:07,6.86
2017-02-22 15:03:26,6.88
2017-02-22 15:03:43,6.86
2017-02-22 15:04:00,6.91
2017-02-22 15:04:15,6.86
2017-02-22 15:04:33,6.82
2017-02-22 15:04:47,7.71
2017-02-22 15:05:02,7.76
2017-02-22 15:05:23,7.69
2017-02-22 15:05:41,7.75
2017-02-22 15:05:58,7.75
2017-02-22 15:06:16,7.75
2017-02-22 15:06:34,7.69
2017-02-22 15:06:51,7.44
2017-02-22 15:07:08,7.47
2017-02-22 15:07:25,7.50
2017-02-22 15:07:43,7.40
2017-02-22 15:08:00,7.50
2017-02-22 15:08:17,7.41
2017-02-22 15:08:34,7.52
2017-02-22 15:08:52,6.90
2017-02-22 15:09:09,6.88
2017-02-22 15:09:26,6.87
2017-02-22 15:09:44,6.92
2017-02-22 15:10:01,6.84
2017-02-22 15:10:19,6.82
2017-02-22 15:10:35,6.82
2017-02-22 15:10:52,6.81
2017-02-22 15:11:10,6.80
2017-02-22 15:11:27,6.82
2017-02-22 15:11:46,6.82
2017-02-22 15:12:03,6.80
2017-02-22 15:12:18,6.75
2017-02-22 15:12:35,6.80
2017-02-22 15:12:52,6.85
2017-02-22 15:13:10,6.75
2017-02-22 15:13:27,6.83
2017-02-22 15:13:45,6.85
2017-02-22 15:14:02,6.80
2017-02-22 15:14:20,6.80
2017-02-22 15:14:38,6.80
2017-02-22 15:14:57,6.82
2017-02-22 15:15:15,6.99
2017-02-22 15:15:32,6.78
2017-02-22 15:15:50,6.79
2017-02-22 15:16:07,6.75
2017-02-22 15:16:27,6.85
2017-02-22 15:16:45,6.82
2017-02-22 15:17:00,6.82
2017-02-22 15:17:18,6.82
2017-02-22 15:17:38,6.80
2017-02-22 15:17:55,6.80
2017-02-22 15:18:12,6.85
2017-02-22 15:18:30,6.82
2017-02-22 15:18:47,6.85
2017-02-22 15:19:04,6.75
2017-02-22 15:19:22,6.75
2017-02-22 15:19:39,6.83
2017-02-22 15:19:56,6.80
2017-02-22 15:20:13,6.68
2017-02-22 15:20:29,6.68
2017-02-22 15:20:47,6.70
2017-02-22 15:21:06,6.70
2017-02-22 15:21:25,6.64
2017-02-22 15:21:42,6.64
2017-02-22 15:21:59,6.70
2017-02-22 15:22:18,6.65
2017-02-22 15:22:36,6.70
2017-02-22 15:22:53,6.64
2017-02-22 15:23:10,6.66
2017-02-22 15:23:27,6.64
2017-02-22 15:23:44,6.64
2017-02-22 15:24:04,4.42
2017-02-22 15:24:23,6.63
2017-02-22 15:24:40,6.63
2017-02-22 15:24:57,6.65
2017-02-22 15:25:14,6.64
2017-02-22 15:25:31,6.99
2017-02-22 15:25:49,6.99
2017-02-22 15:26:07,6.91
2017-02-22 15:26:25,4.42
2017-02-22 15:26:43,6.91
2017-02-22 15:27:01,6.99
2017-02-22 15:27:19,4.42
2017-02-22 15:27:36,6.73
2017-02-22 15:27:54,4.43
2017-02-22 15:28:12,6.71
2017-02-22 15:28:31,6.74
2017-02-22 15:28:49,6.73
2017-02-22 15:29:06,6.72
2017-02-22 15:29:24,6.63
2017-02-22 15:29:41,6.63
2017-02-22 15:29:56,6.61
2017-02-22 15:30:12,6.60
2017-02-22 15:30:30,6.61
2017-02-22 15:30:48,6.60
2017-02-22 15:31:05,6.61
2017-02-22 15:31:22,4.40
2017-02-22 15:31:40,6.63
2017-02-22 15:31:57,6.63
2017-02-22 15:32:14,6.60
2017-02-22 15:32:32,6.60
2017-02-22 15:32:49,6.62
2017-02-22 15:33:06,6.61
2017-02-22 15:33:23,6.61
2017-02-22 15:33:40,6.60
2017-02-22 15:33:58,6.58
2017-02-22 15:34:14,6.59
2017-02-22 15:34:31,6.60
2017-02-22 15:34:46,4.43
2017-02-22 15:35:04,6.59
2017-02-22 15:35:20,4.39
2017-02-22 15:35:37,6.61
2017-02-22 15:35:55,6.61
2017-02-22 15:36:14,6.60
2017-02-22 15:36:31,6.61
2017-02-22 15:36:49,6.62
2017-02-22 15:37:06,6.58
2017-02-22 15:37:24,6.62
2017-02-22 15:37:44,4.42
2017-02-22 15:38:02,4.41
2017-02-22 15:38:21,6.65
2017-02-22 15:38:38,4.40
2017-02-22 15:38:55,6.67
2017-02-22 15:39:12,6.67
2017-02-22 15:39:28,6.66
2017-02-22 15:39:45,6.69
2017-02-22 15:40:02,6.69
2017-02-22 15:40:19,6.65
2017-02-22 15:40:36,6.59
2017-02-22 15:40:53,6.61
2017-02-22 15:41:10,6.63
2017-02-22 15:41:27,4.37
2017-02-22 15:41:44,6.67
2017-02-22 15:42:01,6.68
2017-02-22 15:42:18,6.67
2017-02-22 15:42:35,6.67
2017-02-22 15:42:51,6.67
2017-02-22 15:43:08,6.66
2017-02-22 15:43:24,6.66
2017-02-22 15:43:40,6.66
2017-02-22 15:43:56,6.66
2017-02-22 15:44:13,4.36
2017-02-22 15:44:30,6.67
2017-02-22 15:44:47,6.68
2017-02-22 15:45:02,6.69
2017-02-22 15:45:20,6.67
2017-02-22 15:45:36,6.63
2017-02-22 15:45:52,6.63
2017-02-22 15:46:09,6.63
2017-02-22 15:46:25,4.37
2017-02-22 15:46:42,6.61
2017-02-22 15:46:59,6.60
2017-02-22 15:47:16,4.37
2017-02-22 15:47:33,6.61
2017-02-22 15:47:51,6.66
2017-02-22 15:48:10,6.60
2017-02-22 15:48:27,6.61
2017-02-22 15:48:47,6.63
2017-02-22 15:49:04,6.61
2017-02-22 15:49:21,6.61
2017-02-22 15:49:40,4.35
2017-02-22 15:50:00,6.66
2017-02-22 15:50:16,4.35
2017-02-22 15:50:33,4.40
2017-02-22 15:50:51,6.61
2017-02-22 15:51:09,6.56
2017-02-22 15:51:26,6.61
2017-02-22 15:51:43,6.56
2017-02-22 15:51:58,6.56
2017-02-22 15:52:14,6.58
2017-02-22 15:52:31,6.63
2017-02-22 15:52:48,6.58
2017-02-22 15:53:06,6.55
2017-02-22 15:53:23,6.56
2017-02-22 15:53:39,6.65
2017-02-22 15:53:53,6.63
2017-02-22 15:54:10,6.63
2017-02-22 15:54:27,6.65
2017-02-22 15:54:44,4.43
2017-02-22 15:55:01,6.66
2017-02-22 15:55:18,6.69
2017-02-22 15:55:35,6.69
2017-02-22 15:55:54,6.61
2017-02-22 15:56:11,6.64
2017-02-22 15:56:27,6.62
2017-02-22 15:56:46,6.62
2017-02-22 15:57:01,6.66
2017-02-22 15:57:20,6.66
2017-02-22 18:33:29,3.99
2017-02-22 18:33:44,3.99
2017-02-22 18:34:02,3.99
2017-02-22 18:34:19,3.99
2017-02-22 18:34:36,3.99
2017-02-22 18:34:53,3.99
2017-02-22 18:35:12,3.99
2017-02-22 18:35:30,3.99
2017-02-22 18:35:47,3.99
2017-02-22 18:36:04,3.99
2017-02-22 18:36:22,3.99
2017-02-22 18:36:38,3.99
2017-02-22 18:36:56,3.99
2017-02-22 18:37:10,3.99
2017-02-22 18:37:28,3.99
2017-02-22 18:37:46,3.99
2017-02-22 18:38:04,3.99
2017-02-22 18:38:21,3.99
2017-02-22 18:46:30,3.99
2017-02-22 18:46:44,3.99
2017-02-22 18:47:03,3.99
2017-02-22 18:47:17,3.99
2017-02-22 18:47:34,3.99
2017-02-22 19:03:17,3.99
2017-02-22 19:03:28,3.99
2017-02-22 19:03:40,3.99
2017-02-22 19:03:52,3.99
2017-02-22 19:04:04,3.99
2017-02-22 19:04:16,3.99
2017-02-22 19:04:30,3.99
2017-02-22 19:04:44,3.99
2017-02-22 19:04:57,3.99
2017-02-22 19:05:09,3.99
2017-02-22 19:05:21,3.99
2017-02-22 19:05:34,3.99
2017-02-22 19:05:49,3.99
2017-02-22 19:06:06,3.99
2017-02-22 19:06:23,3.99
2017-02-22 19:06:39,3.99
2017-02-22 19:06:51,3.99
2017-02-22 19:07:03,3.99
2017-02-22 19:07:16,3.99
2017-02-22 19:07:33,3.99
2017-02-22 19:07:48,3.99
2017-02-22 19:08:03,3.99
2017-02-22 19:08:18,3.99
2017-02-22 19:08:35,3.99
2017-02-22 19:08:50,3.99
2017-02-22 19:09:04,3.99
2017-02-22 19:09:23,3.99
2017-02-22 19:09:38,3.99
2017-02-22 19:09:53,3.99
2017-02-22 19:10:10,3.99
2017-02-22 19:10:27,3.99
2017-02-22 19:10:43,3.99
2017-02-22 19:10:58,3.99
2017-02-22 19:11:15,3.99
2017-02-22 19:11:32,3.99
2017-02-22 19:11:49,3.99
2017-02-22 19:12:07,3.99
2017-02-22 19:12:22,3.99
2017-02-22 19:12:39,3.99
2017-02-22 19:12:56,3.99
2017-02-22 19:13:12,3.99
2017-02-22 19:13:28,3.99
2017-02-22 19:13:45,3.99
2017-02-22 19:14:02,3.99
2017-02-22 19:14:19,3.99
2017-02-22 19:14:36,3.99
2017-02-22 19:14:53,3.99
2017-02-22 19:15:10,3.99
2017-02-22 19:15:25,3.99
2017-02-22 19:15:42,3.99
2017-02-22 19:15:59,3.99
2017-02-22 19:16:16,3.99
2017-02-22 19:16:32,3.99
2017-02-22 19:16:49,3.99
2017-02-22 19:17:06,3.99
2017-02-22 19:17:23,3.99
2017-02-22 19:17:40,3.99
2017-02-22 19:17:56,3.99
2017-02-22 19:18:13,3.99
2017-02-22 19:18:28,3.99
2017-02-22 19:18:45,3.99
2017-02-22 19:19:03,3.99
2017-02-22 19:19:20,3.99
2017-02-22 19:19:37,3.99
2017-02-22 19:19:54,3.99
2017-02-22 19:20:12,3.99
2017-02-22 19:20:26,3.99
2017-02-22 19:20:44,3.99
2017-02-22 19:20:59,3.99
2017-02-22 19:21:14,3.99
2017-02-22 19:21:29,3.99
2017-02-22 19:21:44,3.99
2017-02-22 19:21:59,3.99
2017-02-22 19:22:14,3.99
2017-02-22 19:22:29,3.99
2017-02-22 19:22:44,3.99
2017-02-22 19:22:57,3.99
2017-02-22 19:23:15,3.99
2017-02-22 19:23:32,3.99
2017-02-22 19:23:47,3.99
2017-02-22 19:24:05,3.99
2017-02-22 19:24:22,3.99
2017-02-22 19:24:37,3.99
2017-02-22 19:24:52,3.99
2017-02-22 19:25:10,3.99
2017-02-22 19:25:26,3.99
2017-02-22 19:25:44,3.99
2017-02-22 19:26:01,3.99
2017-02-22 19:26:18,3.99
2017-02-22 19:26:34,3.99
2017-02-22 19:26:52,3.99
2017-02-22 19:27:09,3.99
2017-02-22 19:27:23,3.99
2017-02-22 19:27:40,3.99
2017-02-22 19:27:57,3.99
2017-02-22 19:28:14,3.99
2017-02-22 19:28:31,3.99
2017-02-22 19:28:48,3.99
2017-02-22 19:29:05,3.99
2017-02-22 19:29:21,3.99
2017-02-22 19:29:38,3.99
2017-02-22 19:29:53,3.99
2017-02-22 19:30:10,3.99
2017-02-22 19:30:26,3.99
2017-02-22 19:30:42,3.99
2017-02-22 19:31:00,3.99
2017-02-22 19:31:18,3.99
2017-02-22 19:31:32,3.99
2017-02-22 19:31:49,3.99
2017-02-22 19:32:05,3.99
2017-02-22 19:32:20,3.99
2017-02-22 19:32:37,3.99
2017-02-22 19:32:54,3.99
2017-02-22 19:33:11,3.99
2017-02-22 19:33:28,3.99
2017-02-22 19:33:45,3.99
2017-02-22 19:34:03,3.99
2017-02-22 19:34:20,3.99
2017-02-22 19:34:37,3.99
2017-02-22 19:34:52,3.99
2017-02-22 19:35:08,3.99
2017-02-22 19:35:25,3.99
2017-02-22 19:35:41,3.99
2017-02-22 19:35:55,3.99
2017-02-22 19:36:12,3.99
2017-02-22 19:36:29,3.99
2017-02-22 19:36:44,3.99
2017-02-22 19:37:00,3.99
2017-02-22 19:37:14,3.99
2017-02-22 19:37:28,3.99
2017-02-22 19:37:45,3.99
2017-02-22 19:38:02,3.99
2017-02-22 19:38:17,3.99
2017-02-22 19:38:35,3.99
2017-02-22 19:38:52,3.99
2017-02-22 19:39:06,3.99
2017-02-22 19:39:21,3.99
2017-02-22 19:39:38,3.99
2017-02-22 19:39:52,3.99
2017-02-22 19:40:07,3.99
2017-02-22 19:40:24,3.99
2017-02-22 19:40:41,3.99
2017-02-22 19:40:56,3.99
2017-02-22 19:41:12,3.99
2017-02-22 19:41:28,3.99
2017-02-22 19:41:43,3.99
2017-02-22 19:42:00,3.99
2017-02-22 19:42:17,3.99
2017-02-22 19:42:34,3.99
2017-02-22 19:42:50,3.99
2017-02-22 19:43:04,3.99
2017-02-22 19:43:19,3.99
2017-02-22 19:43:32,3.99
2017-02-22 19:43:49,3.99
2017-02-22 19:44:04,3.99
2017-02-22 19:44:18,3.99
2017-02-22 19:44:35,3.99
2017-02-22 19:44:49,3.99
2017-02-22 19:45:06,3.99
2017-02-22 19:45:22,3.99
2017-02-22 19:45:37,3.99
2017-02-22 19:45:51,3.99
2017-02-22 19:46:08,3.99
2017-02-22 19:46:23,3.99
2017-02-22 19:46:40,3.99
2017-02-22 19:46:58,3.99
2017-02-22 19:47:15,3.99
2017-02-22 19:47:30,3.99
2017-02-22 19:47:45,3.99
2017-02-22 19:48:02,3.99
2017-02-22 19:48:19,3.99
2017-02-22 19:48:34,3.99
2017-02-22 19:48:51,3.99
2017-02-22 19:49:08,3.99
2017-02-22 19:49:23,3.99
2017-02-22 19:49:38,3.99
2017-02-22 19:49:53,3.99
2017-02-22 19:50:10,3.99
2017-02-22 19:50:27,3.99
2017-02-22 19:50:44,3.99
2017-02-22 19:50:59,3.99
2017-02-22 19:51:15,3.99
2017-02-22 19:51:32,3.99
2017-02-22 19:51:46,3.99
2017-02-22 19:52:01,3.99
2017-02-22 19:52:15,3.99
2017-02-22 19:52:30,3.99
2017-02-22 19:52:47,3.99
2017-02-22 19:53:02,3.99
2017-02-22 19:53:17,3.99
2017-02-22 19:53:34,3.99
2017-02-22 19:53:48,3.99
2017-02-22 19:54:02,3.99
2017-02-22 19:54:17,3.99
2017-02-22 19:54:35,3.99
2017-02-22 19:54:53,3.99
2017-02-22 19:55:08,3.99
2017-02-22 19:55:21,3.99
2017-02-22 19:55:36,3.99
2017-02-22 19:55:54,3.99
2017-02-22 19:56:09,3.99
2017-02-22 19:56:23,3.99
2017-02-22 19:56:38,3.99
2017-02-22 19:56:55,3.99
2017-02-22 19:57:13,3.99
2017-02-22 19:57:27,3.99
2017-02-22 19:57:44,3.99
2017-02-22 19:58:02,3.99
2017-02-22 19:58:17,3.99
2017-02-22 19:58:32,3.99
2017-02-22 19:58:50,3.99
2017-02-22 19:59:07,3.99
2017-02-22 19:59:24,3.99
2017-02-22 19:59:43,3.99
2017-02-22 20:00:00,3.99
2017-02-22 20:00:17,6.53
2017-02-22 20:00:32,6.55
2017-02-22 20:00:49,6.81
2017-02-22 20:01:07,6.32
2017-02-22 20:01:22,6.39
2017-02-22 20:01:39,6.41
2017-02-22 20:01:56,6.32
2017-02-22 20:02:13,6.36
2017-02-22 20:02:27,6.42
2017-02-22 20:02:44,6.51
2017-02-22 20:02:59,6.33
2017-02-22 20:03:16,6.36
2017-02-22 20:03:33,6.39
2017-02-22 20:03:48,6.33
2017-02-22 20:04:03,6.46
2017-02-22 20:04:20,6.48
2017-02-22 20:04:38,6.35
2017-02-22 20:04:52,6.44
2017-02-22 20:05:09,6.42
2017-02-22 20:05:24,6.34
2017-02-22 20:05:39,6.38
2017-02-22 20:05:56,6.47
2017-02-22 20:06:14,6.46
2017-02-22 20:06:29,6.47
2017-02-22 20:06:47,6.51
2017-02-22 20:07:04,6.48
2017-02-22 20:07:20,6.60
2017-02-22 20:07:34,6.49
2017-02-22 20:07:51,6.45
2017-02-22 20:08:23,6.47
2017-02-22 20:08:40,6.43
2017-02-22 20:08:55,6.49
2017-02-22 20:09:12,6.30
2017-02-22 20:09:28,6.28
2017-02-22 20:09:45,6.40
2017-02-22 20:10:00,6.50
2017-02-22 20:10:15,6.38
2017-02-22 20:10:33,6.27
2017-02-22 20:10:48,6.27
2017-02-22 20:11:02,6.30
2017-02-22 20:11:17,6.32
2017-02-22 20:11:32,6.32
2017-02-22 20:11:47,6.45
2017-02-22 20:12:04,6.43
2017-02-22 20:12:18,6.35
2017-02-22 20:12:33,6.28
2017-02-22 20:12:47,6.33
2017-02-22 20:13:04,6.32
2017-02-22 20:13:18,6.35
2017-02-22 20:13:35,6.22
2017-02-22 20:13:51,6.23
2017-02-22 20:14:08,6.43
2017-02-22 20:14:25,6.22
2017-02-22 20:14:41,6.28
2017-02-22 20:14:57,6.25
2017-02-22 20:15:12,6.30
2017-02-22 20:15:26,6.40
2017-02-22 20:15:43,6.40
2017-02-22 20:15:58,6.30
2017-02-22 20:16:16,6.30
2017-02-22 20:16:33,6.31
2017-02-22 20:16:49,6.30
2017-02-22 20:17:06,6.42
2017-02-22 20:17:23,6.40
2017-02-22 20:17:38,6.32
2017-02-22 20:17:52,6.40
2017-02-22 20:18:09,6.30
2017-02-22 20:18:24,6.35
2017-02-22 20:18:39,6.43
2017-02-22 20:18:56,6.34
2017-02-22 20:19:13,6.39
2017-02-22 20:19:28,6.36
2017-02-22 20:19:45,6.32
2017-02-22 20:20:02,6.36
2017-02-22 20:20:17,6.42
2017-02-22 20:20:33,6.41
2017-02-22 20:20:51,6.37
2017-02-22 20:21:06,6.32
2017-02-22 20:21:21,6.22
2017-02-22 20:21:37,6.37
2017-02-22 20:21:52,6.35
2017-02-22 20:22:07,6.25
2017-02-22 20:22:23,6.27
2017-02-22 20:22:40,6.37
2017-02-22 20:22:55,6.28
2017-02-22 20:23:10,6.35
2017-02-22 20:23:25,6.27
2017-02-22 20:23:42,6.35
2017-02-22 20:24:00,6.22
2017-02-22 20:24:14,5.23
2017-02-22 20:24:32,6.24
2017-02-22 20:24:47,6.30
2017-02-22 20:25:05,6.44
2017-02-22 20:25:23,6.30
2017-02-22 20:25:41,6.32
2017-02-22 20:25:57,6.52
2017-02-22 20:26:11,6.32
2017-02-22 20:26:29,6.30
2017-02-22 20:26:44,6.42
2017-02-22 20:26:59,6.43
2017-02-22 20:27:15,6.47
2017-02-22 20:27:30,6.33
2017-02-22 20:27:45,6.42
2017-02-22 20:28:00,6.34
2017-02-22 20:28:16,6.42
2017-02-22 20:28:31,6.44
2017-02-22 20:28:49,6.38
2017-02-22 20:29:03,6.32
2017-02-22 20:29:19,6.42
2017-02-22 20:29:35,6.29
2017-02-22 20:29:53,6.35
2017-02-22 20:30:10,6.35
2017-02-22 20:30:28,6.33
2017-02-22 20:30:45,6.52
2017-02-22 20:31:02,6.38
2017-02-22 20:31:17,6.36
2017-02-22 20:31:35,6.41
2017-02-22 20:31:50,6.38
2017-02-22 20:32:08,6.39
2017-02-22 20:32:23,6.39
2017-02-22 20:32:38,6.37
2017-02-22 20:32:53,6.56
2017-02-22 20:33:08,6.66
2017-02-22 20:33:25,6.59
2017-02-22 20:33:40,6.42
2017-02-22 20:33:55,6.42
2017-02-22 20:34:11,6.56
2017-02-22 20:34:26,6.53
2017-02-22 20:34:40,6.50
2017-02-22 20:34:57,6.32
2017-02-22 20:35:11,6.35
2017-02-22 20:35:26,6.31
2017-02-22 20:35:41,6.30
2017-02-22 20:35:58,6.30
2017-02-22 20:36:13,6.31
2017-02-22 20:36:28,6.34
2017-02-22 20:36:43,6.36
2017-02-22 20:37:00,6.33
2017-02-22 20:37:15,6.37
2017-02-22 20:37:30,6.43
2017-02-22 20:37:45,6.49
2017-02-22 20:38:02,6.30
2017-02-22 20:38:17,6.38
2017-02-22 20:38:35,6.39
2017-02-22 20:38:50,6.56
2017-02-22 20:39:04,6.57
2017-02-22 20:39:21,6.56
2017-02-22 20:39:38,6.60
2017-02-22 20:39:56,6.66
2017-02-22 20:40:13,6.66
2017-02-22 20:40:30,6.67
2017-02-22 20:40:46,6.40
2017-02-22 20:41:01,6.30
2017-02-22 20:41:16,6.42
2017-02-22 20:41:34,6.40
2017-02-22 20:41:50,6.38
2017-02-22 20:42:08,6.40
2017-02-22 20:42:22,6.41
2017-02-22 20:42:38,6.42
2017-02-22 20:42:55,6.32
2017-02-22 20:43:11,6.30
2017-02-22 20:43:25,6.30
2017-02-22 20:43:41,6.36
2017-02-22 20:43:58,6.30
2017-02-22 20:44:15,6.31
2017-02-22 20:44:31,6.28
2017-02-22 20:44:46,6.36
2017-02-22 20:45:01,6.33
2017-02-22 20:45:16,6.38
2017-02-22 20:45:31,6.32
2017-02-22 20:45:49,6.51
2017-02-22 20:46:03,6.38
2017-02-22 20:46:17,6.32
2017-02-22 20:46:34,6.55
2017-02-22 20:46:52,6.30
2017-02-22 20:47:07,6.46
2017-02-22 20:47:23,6.36
2017-02-22 20:47:37,6.29
2017-02-22 20:47:53,6.27
2017-02-22 20:48:10,6.46
2017-02-22 20:48:27,6.44
2017-02-22 20:48:45,6.50
2017-02-22 20:49:03,6.35
